open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-05 05:00:00,67101.65,67154.98,66888.0,66931.65,466.39184,2026-04-05 05:59:59.999,31270743.1123511,46033,172.92905000,11596415.08057870,0,BTCUSDT
2026-04-05 06:00:00,66931.65,66940.0,66611.66,66802.24,728.34135,2026-04-05 06:59:59.999,48639529.7040641,98296,318.61939000,21277912.54296020,0,BTCUSDT
2026-04-05 07:00:00,66802.24,66914.48,66715.43,66820.64,615.79892,2026-04-05 07:59:59.999,41138481.353941,57160,369.80444000,24704748.55964240,0,BTCUSDT
2026-04-05 08:00:00,66820.64,66940.0,66819.42,66933.18,227.07394,2026-04-05 08:59:59.999,15187012.4708883,47351,136.49533000,9128913.85484970,0,BTCUSDT
2026-04-05 09:00:00,66933.18,67048.64,66902.15,67035.15,293.93169,2026-04-05 09:59:59.999,19689042.006267,56452,139.91406000,9371857.60450020,0,BTCUSDT
2026-04-05 10:00:00,67035.15,67150.0,66968.35,67046.01,288.35183,2026-04-05 10:59:59.999,19328318.2413477,57526,103.14866000,6914589.48655210,0,BTCUSDT
2026-04-05 11:00:00,67046.01,67087.22,66973.67,66999.0,253.07128,2026-04-05 11:59:59.999,16961671.816459,52253,92.97574000,6231292.91879070,0,BTCUSDT
2026-04-05 12:00:00,66998.99,66999.0,66680.57,66783.58,607.98096,2026-04-05 12:59:59.999,40617469.2141262,104265,268.44502000,17930169.36155750,0,BTCUSDT
2026-04-05 13:00:00,66783.59,66918.03,66693.91,66890.7,361.31735,2026-04-05 13:59:59.999,24140522.5560839,84725,178.06402000,11896292.24448590,0,BTCUSDT
2026-04-05 14:00:00,66890.7,66963.95,66820.54,66918.03,296.0396,2026-04-05 14:59:59.999,19808174.307321,61303,104.61038000,7000108.28555250,0,BTCUSDT
2026-04-05 15:00:00,66918.03,67856.16,66829.02,67306.64,1471.0776,2026-04-05 15:59:59.999,99178513.4980557,189283,748.01604000,50438804.24229330,0,BTCUSDT
2026-04-05 16:00:00,67306.65,67410.0,67173.4,67212.62,356.80623,2026-04-05 16:59:59.999,24015394.9318926,96776,143.69517000,9673214.95714860,0,BTCUSDT
2026-04-05 17:00:00,67212.61,67402.0,67187.95,67373.64,168.11139,2026-04-05 17:59:59.999,11313240.3597156,82775,91.37093000,6149474.69568250,0,BTCUSDT
2026-04-05 18:00:00,67373.64,67451.78,67281.38,67413.78,210.99631,2026-04-05 18:59:59.999,14214726.9827902,66215,76.23710000,5136731.55403360,0,BTCUSDT
2026-04-05 19:00:00,67413.78,67560.45,67276.67,67361.01,229.64378,2026-04-05 19:59:59.999,15481562.8970597,68409,108.50171000,7315955.92017370,0,BTCUSDT
2026-04-05 20:00:00,67361.01,67705.74,67332.66,67658.35,338.30366,2026-04-05 20:59:59.999,22851976.1441571,83629,200.12383000,13519080.63972470,0,BTCUSDT
2026-04-05 21:00:00,67658.35,67682.42,67408.07,67553.43,435.91664,2026-04-05 21:59:59.999,29440206.8512328,96936,201.43749000,13605990.93974540,0,BTCUSDT
2026-04-05 22:00:00,67553.44,68374.75,67347.05,68338.43,1201.92322,2026-04-05 22:59:59.999,81583238.7192807,267569,711.55347000,48308238.68226950,0,BTCUSDT
2026-04-05 23:00:00,68338.43,69136.2,68266.13,69034.18,1872.62368,2026-04-05 23:59:59.999,128849264.0343632,293347,1055.29636000,72593939.19769290,0,BTCUSDT
2026-04-06 00:00:00,69034.18,69588.0,69034.18,69083.78,1917.91608,2026-04-06 00:59:59.999,132927144.145972,331501,1012.46697000,70179811.52373100,0,BTCUSDT
2026-04-06 01:00:00,69083.79,69139.63,68787.13,68810.18,991.41564,2026-04-06 01:59:59.999,68307439.8303646,192471,482.09456000,33215969.88204520,0,BTCUSDT
2026-04-06 02:00:00,68810.17,69408.39,68776.61,69207.99,951.83494,2026-04-06 02:59:59.999,65860917.6749251,249670,509.22715000,35234719.34101730,0,BTCUSDT
2026-04-06 03:00:00,69207.99,69259.06,69056.86,69123.69,641.74895,2026-04-06 03:59:59.999,44378952.7001506,128990,284.83078000,19701008.23031880,0,BTCUSDT
2026-04-06 04:00:00,69123.69,69217.68,68980.36,69141.8,640.03746,2026-04-06 04:59:59.999,44235476.6919671,109220,390.07674000,26963457.80011010,0,BTCUSDT
2026-04-06 05:00:00,69141.81,69247.0,69086.0,69199.31,664.48642,2026-04-06 05:59:59.999,45965363.4945856,89949,386.42859000,26728938.06815740,0,BTCUSDT
2026-04-06 06:00:00,69199.31,69354.26,68806.53,68976.67,805.10068,2026-04-06 06:59:59.999,55594348.358664,157904,407.86027000,28170778.43287290,0,BTCUSDT
2026-04-06 07:00:00,68976.67,69215.37,68821.07,69115.91,705.20265,2026-04-06 07:59:59.999,48679863.1419562,128759,232.48278000,16048020.07809180,0,BTCUSDT
2026-04-06 08:00:00,69115.91,69347.85,69081.88,69224.63,514.80546,2026-04-06 08:59:59.999,35635175.9765508,129541,317.71144000,21993723.22086770,0,BTCUSDT
2026-04-06 09:00:00,69224.63,70283.32,69214.46,69728.0,2395.68342,2026-04-06 09:59:59.999,167315166.4005289,304883,1244.45047000,86901794.80692690,0,BTCUSDT
2026-04-06 10:00:00,69728.01,69950.0,69708.13,69770.88,634.91449,2026-04-06 10:59:59.999,44324229.7822467,146780,369.56103000,25800256.03498180,0,BTCUSDT
2026-04-06 11:00:00,69770.88,69770.96,69565.01,69614.91,453.63795,2026-04-06 11:59:59.999,31600602.710473,117169,211.75342000,14751135.42038940,0,BTCUSDT
2026-04-06 12:00:00,69614.91,69635.87,69329.23,69366.75,601.7024,2026-04-06 12:59:59.999,41803543.4723912,140090,272.90546000,18959358.12608820,0,BTCUSDT
2026-04-06 13:00:00,69366.76,69550.0,69235.09,69428.23,656.60844,2026-04-06 13:59:59.999,45558882.7841267,258853,341.38297000,23691310.17129430,0,BTCUSDT
2026-04-06 14:00:00,69428.23,69809.99,69163.86,69654.38,1336.92282,2026-04-06 14:59:59.999,92916180.7537037,395903,708.12338000,49223213.96364590,0,BTCUSDT
2026-04-06 15:00:00,69654.39,69973.25,69526.87,69968.87,814.13173,2026-04-06 15:59:59.999,56796978.4453081,276253,477.63131000,33327648.07433710,0,BTCUSDT
2026-04-06 16:00:00,69968.87,70351.46,69782.11,69799.14,1291.21899,2026-04-06 16:59:59.999,90435596.2701883,276616,689.23501000,48286575.86493810,0,BTCUSDT
2026-04-06 17:00:00,69799.14,69820.0,69282.02,69574.61,914.30002,2026-04-06 17:59:59.999,63557824.9804597,288489,344.26037000,23923954.96914500,0,BTCUSDT
2026-04-06 18:00:00,69574.62,69967.78,69479.49,69888.97,537.79955,2026-04-06 18:59:59.999,37514817.0706402,200370,257.57570000,17966784.79577560,0,BTCUSDT
2026-04-06 19:00:00,69888.97,69899.99,69583.33,69739.53,431.93913,2026-04-06 19:59:59.999,30132056.8273974,126326,190.35964000,13280665.41966790,0,BTCUSDT
2026-04-06 20:00:00,69739.52,69974.08,69625.0,69826.01,372.95882,2026-04-06 20:59:59.999,26043000.0295966,107988,179.96656000,12566530.46800670,0,BTCUSDT
2026-04-06 21:00:00,69826.0,69826.0,69423.09,69504.99,366.00988,2026-04-06 21:59:59.999,25469651.5324533,87356,138.89173000,9665622.59880780,0,BTCUSDT
2026-04-06 22:00:00,69504.99,69581.92,68811.0,68811.0,578.82627,2026-04-06 22:59:59.999,40059288.456725,173755,240.79603000,16669541.56709070,0,BTCUSDT
2026-04-06 23:00:00,68811.01,68912.97,68300.0,68853.66,1062.40825,2026-04-06 23:59:59.999,72907671.5647879,276687,459.72021000,31546982.78009160,0,BTCUSDT
2026-04-07 00:00:00,68853.66,69128.2,68723.81,68775.7,908.20417,2026-04-07 00:59:59.999,62535426.348671,251367,388.22631000,26738772.91977920,0,BTCUSDT
2026-04-07 01:00:00,68775.71,68900.63,68352.52,68400.01,682.14287,2026-04-07 01:59:59.999,46843653.7933118,242786,324.53017000,22290361.48533180,0,BTCUSDT
2026-04-07 02:00:00,68400.01,68713.92,68273.34,68674.0,382.32486,2026-04-07 02:59:59.999,26193720.0277783,171409,218.08999000,14943157.52834470,0,BTCUSDT
2026-04-07 03:00:00,68674.01,68800.94,68625.59,68779.21,449.64401,2026-04-07 03:59:59.999,30905923.0632975,108798,208.54379000,14334905.41315110,0,BTCUSDT
2026-04-07 04:00:00,68779.2,68981.83,68540.84,68854.65,480.37449,2026-04-07 04:59:59.999,33013647.9992481,118009,244.01190000,16774622.82202580,0,BTCUSDT
2026-04-07 05:00:00,68854.65,68866.0,68613.2,68669.0,546.70209,2026-04-07 05:59:59.999,37569041.6845113,82157,278.04184000,19104766.08187600,0,BTCUSDT
2026-04-07 06:00:00,68669.0,68669.01,68443.0,68568.35,488.73987,2026-04-07 06:59:59.999,33514162.9307166,80264,162.60420000,11146924.86601430,0,BTCUSDT
2026-04-07 07:00:00,68568.35,68703.72,68500.0,68624.61,307.81904,2026-04-07 07:59:59.999,21118408.2936371,79878,221.91944000,15224711.40132010,0,BTCUSDT
2026-04-07 08:00:00,68624.6,68984.48,68603.6,68936.71,338.93457,2026-04-07 08:59:59.999,23326977.9689465,122298,186.38126000,12827214.41344600,0,BTCUSDT
2026-04-07 09:00:00,68936.71,69247.9,68930.04,69150.05,436.92801,2026-04-07 09:59:59.999,30194541.20457,120059,278.03061000,19212476.61107170,0,BTCUSDT
2026-04-07 10:00:00,69150.06,69199.87,68200.0,68237.93,899.01254,2026-04-07 10:59:59.999,61685973.5781185,214675,422.31226000,28988206.78306800,0,BTCUSDT
2026-04-07 11:00:00,68237.93,68455.96,68071.96,68345.75,598.71022,2026-04-07 11:59:59.999,40876226.3982597,145690,314.44852000,21472470.24158260,0,BTCUSDT
2026-04-07 12:00:00,68345.75,68599.13,68080.0,68392.18,738.67705,2026-04-07 12:59:59.999,50465046.3417103,170920,360.19433000,24607794.13095250,0,BTCUSDT
2026-04-07 13:00:00,68392.19,68633.87,68198.12,68231.99,822.0611,2026-04-07 13:59:59.999,56267085.2103956,193426,388.33997000,26585491.70402850,0,BTCUSDT
2026-04-07 14:00:00,68231.99,68258.26,67763.64,67860.48,1396.10082,2026-04-07 14:59:59.999,94928280.6084962,300701,642.47406000,43680347.94107910,0,BTCUSDT
2026-04-07 15:00:00,67860.49,68268.6,67732.01,68168.1,1084.45539,2026-04-07 15:59:59.999,73756197.3949877,212877,598.85173000,40737779.67346830,0,BTCUSDT
2026-04-07 16:00:00,68168.11,68454.23,68085.01,68229.99,654.26405,2026-04-07 16:59:59.999,44660742.030238,189868,299.38232000,20438082.15742110,0,BTCUSDT
2026-04-07 17:00:00,68230.0,69000.0,68198.22,68705.81,1147.70463,2026-04-07 17:59:59.999,78749716.2149234,183673,588.95003000,40407202.20740440,0,BTCUSDT
2026-04-07 18:00:00,68705.82,68773.24,68358.1,68442.53,630.41269,2026-04-07 18:59:59.999,43220536.8378939,132017,254.38832000,17441416.16408200,0,BTCUSDT
2026-04-07 19:00:00,68442.52,69098.44,68358.1,69011.29,1385.03929,2026-04-07 19:59:59.999,95205486.3321365,258140,788.46432000,54218087.71954990,0,BTCUSDT
2026-04-07 20:00:00,69011.29,69535.26,69011.29,69319.39,1097.55478,2026-04-07 20:59:59.999,76092164.7444442,196904,602.73804000,41768553.10650390,0,BTCUSDT
